name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Year,value
"Hyderabad, TS, India",2014-03-17,98.3,68.8,83.7,95.6,68.8,82.5,54.3,40.1,0.0,0,0.0,,0,0,16.1,4.3,124.4,1017.0,17.3,3.4,263.3,22.7,9,,2014-03-17T06:22:50,2014-03-17T18:26:27,0.52,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-18,99.9,71.7,84.5,96.2,71.7,83.0,52.4,38.0,0.0,0,0.0,,0,0,15.2,6.9,130.2,1016.4,7.4,3.4,263.7,22.8,9,,2014-03-18T06:22:03,2014-03-18T18:26:39,0.56,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-19,99.9,68.5,85.6,96.9,68.5,83.9,50.8,32.7,0.0,0,0.0,,0,0,15.0,7.6,123.3,1015.6,28.8,3.4,288.3,25.0,9,,2014-03-19T06:21:16,2014-03-19T18:26:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-03-20,103.1,70.5,86.8,99.0,70.5,85.0,51.6,33.6,0.0,0,0.0,,0,0,15.7,6.7,198.3,1014.1,34.4,3.6,249.6,21.4,9,,2014-03-20T06:20:29,2014-03-20T18:27:03,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-21,101.7,70.5,87.6,98.3,70.5,85.8,52.2,33.5,0.0,0,0.0,,0,0,15.4,11.4,190.4,1012.4,36.8,3.4,246.5,21.3,9,,2014-03-21T06:19:41,2014-03-21T18:27:15,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-03-22,101.7,75.3,86.7,98.4,75.3,85.3,55.1,37.5,0.0,0,0.0,,0,0,17.9,8.1,290.1,1011.0,34.8,3.4,238.5,20.5,9,,2014-03-22T06:18:54,2014-03-22T18:27:27,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-23,103.1,71.9,86.1,99.6,71.9,85.5,58.8,44.7,0.0,0,0.0,,0,0,19.7,9.8,130.0,1012.1,32.6,3.5,269.3,23.3,9,,2014-03-23T06:18:06,2014-03-23T18:27:39,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-24,101.5,71.7,84.6,100.1,71.7,84.2,61.1,51.3,0.0,0,0.0,,0,0,20.1,9.2,126.5,1013.6,47.4,3.3,230.2,19.9,8,,2014-03-24T06:17:18,2014-03-24T18:27:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-25,103.3,71.7,86.3,100.0,71.7,85.2,58.4,45.9,0.0,0,0.0,,0,0,19.9,9.2,147.3,1012.8,30.8,3.4,279.7,24.1,10,,2014-03-25T06:16:31,2014-03-25T18:28:02,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-03-26,104.1,71.7,86.3,100.3,71.7,84.8,55.1,39.9,0.0,0,0.0,,0,0,19.2,10.6,119.4,1013.0,16.7,3.4,302.3,26.1,10,,2014-03-26T06:15:43,2014-03-26T18:28:14,0.84,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-27,105.1,73.3,87.8,100.9,73.3,85.6,49.7,31.5,0.0,0,0.0,,0,0,20.8,7.7,157.0,1013.8,12.1,3.5,303.5,26.3,10,,2014-03-27T06:14:55,2014-03-27T18:28:25,0.88,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-03-28,103.7,73.9,88.0,99.6,73.9,85.8,48.1,28.2,0.0,0,0.0,,0,0,16.1,10.2,179.2,1014.0,32.4,3.5,281.6,24.3,10,,2014-03-28T06:14:07,2014-03-28T18:28:36,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-03-29,105.1,71.7,89.8,101.2,71.7,87.4,49.0,27.8,0.0,0,0.0,,0,0,14.5,5.7,109.4,1013.1,23.3,3.5,307.9,26.5,10,,2014-03-29T06:13:20,2014-03-29T18:28:48,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-30,105.3,74.1,89.9,101.3,74.1,87.9,51.0,29.5,0.0,0,0.0,,0,0,13.6,7.6,81.9,1012.1,9.1,3.1,305.5,26.2,10,,2014-03-30T06:12:32,2014-03-30T18:28:59,0.98,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-03-31,106.7,74.1,90.5,102.9,74.1,88.7,52.4,30.7,0.0,0,0.0,,0,0,21.7,9.2,191.2,1011.3,36.2,3.1,241.4,20.9,8,,2014-03-31T06:11:45,2014-03-31T18:29:11,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-01,103.5,77.1,88.5,101.2,77.1,87.2,55.4,34.9,0.0,0,0.0,,0,0,17.7,8.1,188.8,1010.6,66.7,3.1,251.5,21.7,9,,2014-04-01T06:10:58,2014-04-01T18:29:22,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-02,101.7,75.3,87.0,98.9,75.3,85.6,55.0,36.7,0.016,100,4.17,rain,0,0,16.8,8.6,304.1,1010.9,40.7,3.0,247.5,21.3,9,,2014-04-02T06:10:11,2014-04-02T18:29:34,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-03,101.7,73.7,87.1,98.3,73.7,86.6,58.0,40.5,0.0,0,0.0,,0,0,14.5,8.4,68.8,1012.1,32.0,3.0,250.1,21.7,8,,2014-04-03T06:09:24,2014-04-03T18:29:45,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-04,103.3,72.3,87.8,100.5,72.3,86.7,56.7,39.0,0.0,0,0.0,,0,0,15.9,7.8,122.4,1012.9,37.4,3.3,286.4,24.7,9,,2014-04-04T06:08:37,2014-04-04T18:29:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-05,105.9,72.3,89.5,101.3,72.3,87.3,50.1,29.8,0.0,0,0.0,,0,0,14.1,8.1,101.6,1013.3,37.5,3.4,302.9,26.1,10,,2014-04-05T06:07:51,2014-04-05T18:30:09,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-06,105.9,69.9,89.9,100.4,69.9,87.7,49.5,31.2,0.0,0,0.0,,0,0,17.4,8.7,121.0,1013.2,4.6,3.4,315.8,27.1,10,,2014-04-06T06:07:05,2014-04-06T18:30:21,0.21,Clear,Clear conditions throughout the day.,clear-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-07,108.5,73.5,88.8,104.2,73.5,87.0,56.0,41.6,0.0,0,0.0,,0,0,24.2,11.4,192.8,1013.6,11.7,3.2,305.0,26.5,10,,2014-04-07T06:06:19,2014-04-07T18:30:33,0.25,Clear,Clear conditions throughout the day.,clear-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-08,108.7,75.5,90.4,104.7,75.5,88.7,54.2,34.0,0.0,0,0.0,,0,0,19.2,17.2,279.6,1012.8,30.3,3.2,255.7,22.3,8,,2014-04-08T06:05:33,2014-04-08T18:30:45,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-04-09,99.9,78.9,85.4,96.9,78.9,84.8,57.5,41.9,0.315,100,4.17,rain,0,0,20.1,16.1,13.0,1013.7,76.0,3.1,257.5,22.1,9,,2014-04-09T06:04:48,2014-04-09T18:30:57,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-10,99.9,77.1,87.1,96.2,77.1,85.4,51.9,32.6,0.0,0,0.0,,0,0,15.0,9.2,322.6,1014.1,41.0,3.4,272.4,23.4,9,,2014-04-10T06:04:03,2014-04-10T18:31:10,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-11,103.5,74.1,89.3,99.2,74.1,87.0,49.4,28.5,0.0,0,0.0,,0,0,17.9,11.4,327.4,1012.8,45.6,3.3,269.6,23.2,8,,2014-04-11T06:03:19,2014-04-11T18:31:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-12,104.9,78.9,89.2,99.8,78.9,87.1,49.0,28.9,0.0,0,0.0,,0,0,15.9,8.2,301.4,1011.8,44.7,3.6,279.5,24.1,10,,2014-04-12T06:02:35,2014-04-12T18:31:35,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-13,104.9,75.3,86.3,103.4,75.3,86.2,61.2,47.0,0.016,100,4.17,rain,0,0,19.7,9.2,136.8,1012.4,54.1,3.2,269.8,23.2,9,,2014-04-13T06:01:51,2014-04-13T18:31:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-14,98.3,75.3,82.7,101.8,75.3,83.7,65.6,58.8,0.016,100,4.17,rain,0,0,19.2,9.9,156.1,1013.2,52.0,2.8,274.3,23.6,10,,2014-04-14T06:01:08,2014-04-14T18:32:01,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-15,100.3,75.7,86.5,100.8,75.7,87.6,64.8,52.4,0.0,0,0.0,,0,0,14.8,6.9,108.2,1014.0,34.2,3.2,286.2,24.8,10,,2014-04-15T06:00:25,2014-04-15T18:32:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-16,102.3,74.9,86.9,101.3,74.9,86.7,59.8,43.5,0.0,0,0.0,,0,0,16.3,7.1,125.2,1012.4,32.2,3.4,252.9,21.8,9,,2014-04-16T05:59:43,2014-04-16T18:32:28,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-17,105.1,77.1,86.6,104.7,77.1,86.8,60.1,43.6,0.008,100,4.17,rain,0,0,13.6,17.2,158.0,1010.8,55.9,3.1,270.5,23.2,10,,2014-04-17T05:59:01,2014-04-17T18:32:42,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-18,96.9,73.5,83.2,97.5,73.5,83.6,60.4,47.9,0.0,0,0.0,,0,0,11.4,13.9,99.2,1013.4,58.1,2.9,276.0,23.9,9,,2014-04-18T05:58:20,2014-04-18T18:32:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-04-19,103.1,69.9,85.8,103.4,69.9,85.5,58.5,43.2,0.0,0,0.0,,0,0,14.5,7.1,115.5,1012.8,45.7,3.0,260.7,22.5,9,,2014-04-19T05:57:39,2014-04-19T18:33:10,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-20,103.5,71.7,87.5,99.4,71.7,85.6,49.8,30.4,0.063,100,8.33,rain,0,0,15.2,19.7,75.8,1012.8,40.5,3.4,288.2,24.9,9,,2014-04-20T05:56:59,2014-04-20T18:33:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-04-21,103.3,71.7,85.6,102.6,71.7,84.8,53.8,35.3,0.0,0,0.0,,0,0,15.4,16.1,42.8,1012.3,34.9,3.0,281.5,24.4,9,,2014-04-21T05:56:20,2014-04-21T18:33:39,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-22,104.1,69.9,88.7,100.0,69.9,86.6,48.6,28.2,0.0,0,0.0,,0,0,18.3,13.3,108.1,1014.2,33.7,3.3,256.9,22.1,8,,2014-04-22T05:55:41,2014-04-22T18:33:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-23,105.3,75.3,90.0,104.6,75.3,89.0,54.3,32.4,0.0,0,0.0,,0,0,16.6,9.2,91.4,1013.3,37.8,3.2,270.3,23.4,9,,2014-04-23T05:55:03,2014-04-23T18:34:09,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-24,103.5,75.3,89.5,103.0,75.3,89.5,57.8,36.6,0.012,100,8.33,rain,0,0,13.4,8.1,131.8,1010.9,49.6,3.2,249.6,21.6,8,,2014-04-24T05:54:25,2014-04-24T18:34:25,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-25,105.1,77.1,90.2,104.8,77.1,90.4,59.5,39.1,0.157,100,4.17,rain,0,0,14.8,11.4,199.5,1011.5,60.7,3.1,263.4,22.8,9,,2014-04-25T05:53:48,2014-04-25T18:34:41,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-26,106.7,77.1,91.3,106.9,77.1,90.5,55.7,32.4,0.0,0,0.0,,0,0,14.5,7.4,151.0,1010.9,54.2,3.1,255.7,22.4,8,,2014-04-26T05:53:12,2014-04-26T18:34:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-27,100.5,75.3,89.4,105.2,75.3,90.3,61.4,41.0,0.0,0,0.0,,0,0,15.2,9.2,137.4,1011.6,56.3,3.1,259.1,22.4,9,,2014-04-27T05:52:37,2014-04-27T18:35:13,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-28,107.3,75.3,90.9,106.7,75.3,90.5,57.0,34.6,0.0,0,0.0,,0,0,16.1,6.9,192.1,1011.5,46.6,3.3,246.0,21.4,9,,2014-04-28T05:52:02,2014-04-28T18:35:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-04-29,107.1,73.5,89.4,107.6,73.5,89.1,57.4,36.8,0.0,0,0.0,,0,0,16.8,11.2,159.7,1010.9,38.8,3.2,284.2,24.6,10,,2014-04-29T05:51:28,2014-04-29T18:35:46,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-04-30,105.3,75.3,88.1,105.8,75.3,88.9,61.1,44.2,0.047,100,8.33,rain,0,0,14.8,7.1,146.1,1011.6,74.0,3.1,273.2,23.5,9,,2014-04-30T05:50:54,2014-04-30T18:36:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-01,106.9,71.7,88.9,105.8,71.7,87.6,54.3,34.1,0.02,100,4.17,rain,0,0,15.2,6.9,141.4,1010.8,60.2,3.3,279.1,24.1,10,,2014-05-01T05:50:22,2014-05-01T18:36:21,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-05-02,107.1,75.3,90.8,104.7,75.3,90.2,57.0,35.5,0.0,0,0.0,,0,0,17.9,13.9,142.3,1009.8,46.5,3.4,280.1,24.3,9,,2014-05-02T05:49:50,2014-05-02T18:36:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-03,102.3,73.5,86.7,107.4,73.5,88.6,64.4,49.1,0.0,0,0.0,,0,0,17.7,10.3,139.2,1010.9,39.3,3.4,288.6,25.0,9,,2014-05-03T05:49:19,2014-05-03T18:36:56,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-04,105.1,73.5,87.2,102.1,73.5,86.2,54.9,37.7,0.02,100,4.17,rain,0,0,19.0,12.8,148.0,1010.1,56.9,3.4,289.6,25.1,10,,2014-05-04T05:48:49,2014-05-04T18:37:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-05,101.7,71.7,84.8,102.8,71.7,85.1,61.2,49.5,0.0,0,0.0,,0,0,21.9,16.1,136.0,1010.8,43.9,3.5,296.2,25.6,10,,2014-05-05T05:48:20,2014-05-05T18:37:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-06,98.3,73.5,85.9,99.7,73.5,87.3,63.1,49.0,0.0,0,0.0,,0,0,22.8,12.3,130.9,1011.9,50.8,3.5,272.5,23.6,9,,2014-05-06T05:47:51,2014-05-06T18:37:52,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-07,101.7,71.7,87.2,103.7,71.7,88.3,63.2,48.3,0.0,0,0.0,,0,0,19.5,11.4,144.7,1011.0,56.8,3.5,264.5,23.0,9,,2014-05-07T05:47:24,2014-05-07T18:38:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-08,101.3,69.9,83.3,104.4,69.9,85.1,65.4,57.2,0.028,100,8.33,rain,0,0,19.9,9.2,147.2,1010.6,82.9,3.4,215.6,18.7,9,,2014-05-08T05:46:57,2014-05-08T18:38:30,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-09,80.7,69.9,73.8,84.1,69.9,74.1,66.1,77.0,1.26,100,8.33,rain,0,0,19.7,8.1,82.1,1009.0,95.8,2.5,48.9,4.2,2,,2014-05-09T05:46:31,2014-05-09T18:38:49,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-10,96.5,69.9,81.9,96.6,69.9,82.3,62.9,57.0,0.118,100,8.33,rain,0,0,26.2,15.0,245.3,1008.4,51.2,2.9,274.7,23.8,9,,2014-05-10T05:46:06,2014-05-10T18:39:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-11,99.9,73.5,86.1,96.4,73.5,84.4,51.1,32.7,0.0,0,0.0,,0,0,20.8,16.1,263.3,1011.0,33.4,3.5,317.0,27.3,10,,2014-05-11T05:45:42,2014-05-11T18:39:29,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-05-12,103.3,73.5,87.4,99.8,73.5,85.5,48.9,28.3,0.0,0,0.0,,0,0,21.9,11.4,269.9,1011.3,31.5,3.8,296.8,25.6,10,,2014-05-12T05:45:19,2014-05-12T18:39:49,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-13,103.7,73.5,88.4,99.4,73.5,86.2,45.8,24.5,0.0,0,0.0,,0,0,21.9,12.8,277.3,1011.2,29.8,3.6,304.6,26.3,9,,2014-05-13T05:44:57,2014-05-13T18:40:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-14,104.1,73.5,88.4,99.9,73.5,86.7,48.9,27.9,0.0,0,0.0,,0,0,22.1,13.9,290.3,1010.3,30.8,3.9,282.5,24.3,10,,2014-05-14T05:44:36,2014-05-14T18:40:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-15,101.7,73.5,88.1,98.0,73.5,86.4,50.0,29.3,0.0,0,0.0,,0,0,20.6,16.8,308.1,1009.3,37.7,3.8,264.4,22.9,9,,2014-05-15T05:44:16,2014-05-15T18:40:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-16,105.1,71.7,88.4,102.7,71.7,87.0,52.4,31.5,0.0,0,0.0,,0,0,18.1,12.8,305.3,1009.2,42.9,3.4,259.6,22.5,8,,2014-05-16T05:43:57,2014-05-16T18:41:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-17,101.9,77.1,88.8,100.5,77.1,87.3,52.9,30.8,0.012,100,8.33,rain,0,0,19.0,16.1,322.9,1010.7,47.9,3.5,253.2,21.9,8,,2014-05-17T05:43:38,2014-05-17T18:41:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-05-18,106.9,77.1,90.3,105.9,77.1,89.6,55.9,33.1,0.0,0,0.0,,0,0,17.4,9.7,279.2,1010.2,38.7,3.4,307.0,26.6,10,,2014-05-18T05:43:21,2014-05-18T18:41:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-19,104.9,75.3,86.3,106.5,75.3,87.3,60.9,44.3,0.016,100,4.17,rain,0,0,17.0,10.3,248.1,1010.3,66.1,3.0,284.2,24.5,10,,2014-05-19T05:43:04,2014-05-19T18:42:15,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-20,105.9,73.5,87.7,105.1,73.5,87.6,59.1,41.4,0.0,0,0.0,,0,0,13.6,11.4,300.2,1010.3,74.3,3.3,284.4,24.7,9,,2014-05-20T05:42:49,2014-05-20T18:42:37,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,remote,43128099999",2014,30.0
"Hyderabad, TS, India",2014-05-21,101.7,77.1,89.1,103.8,77.1,90.0,61.0,40.3,0.0,0,0.0,,0,0,21.7,10.3,246.4,1009.0,58.0,3.1,281.1,24.3,9,,2014-05-21T05:42:35,2014-05-21T18:42:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-22,108.7,77.1,91.6,104.2,77.1,90.0,52.9,31.2,0.0,0,0.0,,0,0,23.7,17.2,287.6,1007.5,35.5,3.3,276.5,23.9,9,,2014-05-22T05:42:21,2014-05-22T18:43:20,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-05-23,108.9,77.1,91.5,104.0,77.1,89.0,46.1,23.4,0.0,0,0.0,,0,0,26.2,12.5,306.7,1006.8,42.5,3.5,288.9,24.8,10,,2014-05-23T05:42:09,2014-05-23T18:43:41,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-24,108.9,78.9,91.7,104.0,78.9,88.9,45.4,22.2,0.0,0,0.0,,0,0,22.8,13.5,5.9,1007.3,54.7,3.4,301.7,26.1,10,,2014-05-24T05:41:57,2014-05-24T18:44:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-25,110.7,78.9,94.1,110.7,78.9,92.8,53.6,30.5,0.0,0,0.0,,0,0,19.9,13.5,27.7,1006.9,41.4,3.3,275.3,23.7,9,,2014-05-25T05:41:47,2014-05-25T18:44:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-26,96.3,69.9,84.9,98.3,69.9,85.5,61.4,46.9,0.0,0,0.0,,0,0,23.0,24.2,73.0,1008.9,74.2,3.1,263.6,22.7,9,,2014-05-26T05:41:37,2014-05-26T18:44:47,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",2014,30.0
"Hyderabad, TS, India",2014-05-27,103.3,73.5,86.7,106.8,73.5,87.2,59.5,41.2,0.0,0,0.0,,0,0,19.5,13.8,202.0,1008.8,55.3,3.1,268.6,23.2,9,,2014-05-27T05:41:29,2014-05-27T18:45:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
"Hyderabad, TS, India",2014-05-28,106.7,75.3,87.3,108.5,75.3,87.3,58.1,39.4,0.0,0,0.0,,0,0,19.9,12.8,234.7,1009.5,45.9,3.0,285.1,24.7,9,,2014-05-28T05:41:21,2014-05-28T18:45:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43128599999,43128099999,remote",2014,30.0
